,Sentences,Epoch: 1 (ckpt: 831),Epoch: 2 (ckpt: 1662),Epoch: 3 (ckpt: 2493),Epoch: 4 (ckpt: 3324),Epoch: 5 (ckpt: 4155),Epoch: 6 (ckpt: 4986),Epoch: 7 (ckpt: 5817),Epoch: 8 (ckpt: 6648),Epoch: 9 (ckpt: 7479)
7136,"Я нашла бар в Манхэттене в нижнем Истсайде, в котором каждую неделю проходили вечера поэзии у микрофона, и мои изумленные родители поддержали меня и отвели туда впитывать каждую каплю устного творчества.",1854.7947998046875,1639.4229736328125,1044.569091796875,894.3428955078125,808.3328857421875,840.092041015625,646.27880859375,651.3740234375,655.55126953125
7137,Мы можем сделать это?,108.17070770263672,194.2375946044922,88.8548583984375,72.58405303955078,73.17538452148438,66.12458801269531,101.73294067382812,113.20613861083984,102.65475463867188
7138,"Я сказал: Господи! им известно, что я верующих в Тебя заключал в темницы и бил в синагогах,",706.155517578125,414.4142150878906,258.96258544921875,238.66909790039062,286.8807678222656,259.9158630371094,233.2222900390625,237.86834716796875,220.07398986816406
7139,"как написано: Бог дал им дух усыпления, глаза, которыми не видят, и уши, которыми не слышат, даже до сего дня.",393.5618896484375,263.1800231933594,162.35977172851562,150.61912536621094,143.02723693847656,134.43997192382812,133.64944458007812,118.99152374267578,100.73957824707031
7140,Пионер. Смотри в первую очередь!,1088.4857177734375,687.7984619140625,730.6956787109375,548.6019287109375,442.5045166015625,347.52105712890625,536.8065795898438,437.1494140625,397.84027099609375
7141,"В них лежало великое множество больных, слепых, хромых, иссохших, ожидающих движения воды,",2932.223388671875,1083.114501953125,505.28997802734375,535.4024047851562,641.9928588867188,528.8358154296875,413.9692077636719,433.3540954589844,406.23846435546875
7142,"И, встав в тот же час, возвратились в Иерусалим и нашли вместе одиннадцать Апостолов и бывших с ними,",713.9988403320312,921.5521240234375,551.210693359375,391.842529296875,334.5389099121094,264.31390380859375,261.4586181640625,274.97802734375,261.0695495605469
7143,Каждый работник Гарварда автоматически записывается в фонд жизненного цикла.,11160.1064453125,8580.611328125,7084.06005859375,4288.83154296875,3459.492431640625,5020.95166015625,5026.45654296875,4998.08154296875,4532.45361328125
7144,Скоро увидимся.,7399.6875,7409.96240234375,2277.955078125,822.2506103515625,1429.63623046875,1219.8404541015625,1482.7261962890625,1428.044677734375,1550.34814453125
7145,"Рожденное от плоти есть плоть, а рожденное от Духа есть дух.",1730.8475341796875,979.474609375,598.0867919921875,565.5550537109375,456.2942810058594,448.01361083984375,434.76092529296875,419.432373046875,342.6555480957031
7146,"Можете ли вы использовать Paypal, а также Stripe вместе с Clickfunnels",1818.298095703125,847.4830932617188,394.4526062011719,395.192138671875,266.3920593261719,358.8038024902344,243.8880615234375,243.28997802734375,194.0624237060547
7147,Я отключил TP_ENABLE_CACHE в constants.php (изменилась к ложным) и удалил кэш (WP Super Cache) но проблема остается. Должен ли я добавить transposh.js отклонил агенты пользователей?,3168.223876953125,1741.486572265625,1025.883544921875,1150.5069580078125,908.7103881835938,786.2059326171875,700.7440185546875,636.0167846679688,558.8853759765625
7148,"если кто непорочен, муж одной жены, детей имеет верных, не укоряемых в распутстве или непокорности.",2178.625732421875,1294.0357666015625,629.4081420898438,492.40673828125,435.9892578125,334.3757629394531,392.806884765625,462.8252868652344,451.1709899902344
7149,Теги 16 Поиск Комментарии 8 О фото галерее RSS-ленты,7300.162109375,4085.708740234375,1551.56689453125,497.8774108886719,444.6053466796875,246.0492706298828,273.6490478515625,176.96043395996094,166.28549194335938
7150,"И он оставался там год и шесть месяцев, поучая их слову Божию.",1365.2109375,575.8836059570312,617.810791015625,711.0870361328125,447.2818908691406,443.81591796875,527.3272094726562,639.1302490234375,719.7100219726562
7151,"Почти 5 миллиардов € и 50,000 потерянных рабочих мест каждый год в косметике и личной гигиены сектора в связи с контрафактной…",2730.383056640625,1121.6240234375,1007.5298461914062,421.5736083984375,387.8514099121094,449.6392822265625,449.9693603515625,317.34979248046875,219.0932159423828
7152,"Услышав о сем, царь разгневался, и, послав войска свои, истребил убийц оных и сжег город их.",1637.845458984375,627.490234375,699.6478881835938,636.474609375,755.417236328125,529.8803100585938,487.84613037109375,560.0004272460938,503.63739013671875
7153,"И сделали так, и рассадили всех.",586.104736328125,878.9546508789062,741.709228515625,796.8139038085938,497.46160888671875,554.5811157226562,472.4834899902344,503.9883728027344,452.14166259765625
7154,Это приказ.,2638.007080078125,855.1264038085938,635.5811767578125,514.2030029296875,683.7378540039062,569.164306640625,536.7528076171875,512.8845825195312,505.9250183105469
7155,"Пожалуйста, не троньте его.",749.7412109375,247.3440704345703,169.7784423828125,126.09272766113281,108.25909423828125,89.7925796508789,105.26769256591797,84.72984313964844,75.63041687011719
7156,"Ибо если мы соединены с Ним подобием смерти Его, то должны быть соединены и подобием воскресения,",1271.2950439453125,906.7474975585938,469.72137451171875,389.0344543457031,347.91668701171875,448.1665954589844,344.2513732910156,335.09259033203125,286.9561462402344
7157,"Меня часто спрашивают, чему я тогда научился.",1151.9627685546875,1140.825439453125,408.4382019042969,441.8913269042969,258.97332763671875,281.14569091796875,175.546142578125,221.5442657470703,223.8724822998047
7158,"Ибо, будучи свободен от всех, я всем поработил себя, дабы больше приобрести:",1041.5391845703125,1037.6893310546875,939.1533813476562,962.2356567382812,715.569091796875,647.1422729492188,1022.746826171875,983.6987915039062,871.7378540039062
7159,Благодарю. (Аплодисменты),314.49041748046875,159.7143096923828,192.9793701171875,142.91270446777344,168.6503448486328,87.136962890625,141.39422607421875,129.62213134765625,107.60773468017578
7160,Даст ли мне это немного больше свободы?,1389.7608642578125,895.4219970703125,917.2409057617188,708.9450073242188,993.74365234375,711.1270141601562,742.4232788085938,682.9225463867188,802.465087890625
7161,что в английском много Р и Л.,2324.612060546875,2025.6917724609375,2705.311279296875,1462.6573486328125,1481.0726318359375,1377.512939453125,1421.31982421875,1909.9683837890625,2218.607666015625
7162,Тогда Иисус сказал: не десять ли очистились? где же девять?,2113.0791015625,544.8837280273438,611.0074462890625,571.5739135742188,357.522216796875,289.4320373535156,258.1449279785156,239.2563934326172,290.8536071777344
7163,"Правда состоит в том, что если вы разобьете этот аквариум и всё станет возможным вы не получите свободы.",490.06878662109375,364.19097900390625,221.11956787109375,250.26564025878906,278.598388671875,267.4378662109375,225.67942810058594,284.15948486328125,230.19400024414062
7164,А теперь?,4747.3896484375,2559.794921875,4259.49951171875,3564.831787109375,3964.773193359375,3637.468505859375,2806.842529296875,2443.1884765625,3419.892578125
7165,"""то € должна сделать?",2869.9912109375,2492.821044921875,2153.570556640625,2168.49658203125,2408.884765625,2291.42431640625,2112.49365234375,2344.005126953125,1332.3363037109375
7166,"и если не пощадил первого мира, но в восьми душах сохранил семейство Ноя, проповедника правды, когда навел потоп на мир нечестивых;",2775.571044921875,1441.7906494140625,1372.6295166015625,668.1102294921875,1013.9437255859375,886.1766357421875,799.2462158203125,998.8858032226562,1061.95703125
7167,Что тебя тревожит?,1375.12548828125,921.5504150390625,780.4976196289062,368.87139892578125,188.90655517578125,284.3180847167969,198.33935546875,187.6970977783203,218.11827087402344
7168,ЭММА: Я их видела.,986.76513671875,604.2778930664062,445.29046630859375,203.45802307128906,330.243408203125,210.2611083984375,270.172607421875,315.3913269042969,342.8101501464844
7169,"Да будет украшением вашим не внешнее плетение волос, не золотые уборы или нарядность в одежде,",1773.8487548828125,2527.552490234375,1772.2703857421875,1385.1324462890625,1329.32568359375,1627.4586181640625,1534.7042236328125,1536.781005859375,1353.3988037109375
7170,"Сего, по определенному совету и предведению Божию преданного, вы взяли и, пригвоздив руками беззаконных, убили;",1698.2711181640625,1749.85791015625,883.1162109375,830.64404296875,910.77490234375,794.0401611328125,877.2512817382812,882.6072387695312,792.154541015625
7171,Я не солдат.,547.374267578125,375.2662353515625,531.5989379882812,377.7120361328125,297.97967529296875,394.4071044921875,471.99847412109375,474.5343322753906,399.92010498046875
7172,"Глас вопиющего в пустыне: приготовьте путь Господу,прямыми сделайте стези Ему.",6495.3759765625,2969.57568359375,1319.691162109375,1485.817626953125,1043.2061767578125,775.1799926757812,764.4373779296875,742.5882568359375,713.1842651367188
7173,"вызывает у нас такое поведение. В результате мы видим — ( Смех ) (надпись: Ради всего святого, повесь трубку своего грёбаного телефона и следи за дорогой) прямое столкновение — мы видим прямое столкновение между возможностью быть постоянно на связи, теми удобствами, когда вам можно всегда позвонить, и фундаментальной потребностью человека - о которой мы так много слышали - жаждой создавать коллективный опыт, общую историю.",1302.3958740234375,979.3849487304688,619.8717041015625,537.253173828125,495.26165771484375,399.4472961425781,339.255859375,314.60205078125,288.9855041503906
7174,- Четко и ясно.,1380.5892333984375,1925.7041015625,2553.2548828125,1215.5101318359375,961.5122680664062,750.891845703125,1149.438720703125,693.576171875,685.3414916992188
7175,"Нам есть, о чём поговорить.",400.6507568359375,392.3250732421875,323.0059814453125,254.59530639648438,254.14991760253906,179.3294677734375,249.8816680908203,179.1223907470703,143.9687042236328
7176,"расстройство умственной деятельности выявилось у меня самой. В левом полушарии у меня лопнул кровеносный сосуд,",2292.988525390625,1700.3267822265625,1026.892333984375,759.8822021484375,556.8629150390625,756.8908081054688,516.6898193359375,502.1844177246094,508.2021484375
7177,"Мне так жаль, милый.",322.6425476074219,252.42930603027344,122.1365966796875,106.6023941040039,123.2445297241211,75.53401184082031,74.32762145996094,61.33529281616211,72.2796630859375
7178,"Я очень долго думала, как лучше рассказать эту историю, и размышляла будет ли лучше сделать презентацию или снять короткометражный фильм — и где точно были начало, середина и конец?",1058.007568359375,675.4595336914062,486.4370422363281,514.3015747070312,535.0346069335938,596.840087890625,467.36944580078125,422.9050598144531,435.1609802246094
7179,«Может быть я неправ. Мне надоело быть неправым.,2162.462158203125,712.6433715820312,654.4559326171875,301.01397705078125,182.24229431152344,138.9102325439453,161.4441680908203,144.25689697265625,185.7021484375
7180,Но ты в порядке.,314.6654968261719,137.03981018066406,116.62866973876953,122.8863296508789,105.88863372802734,98.49063873291016,152.40184020996094,132.4736785888672,154.89373779296875
7181,"(Смех) Это для меня гораздо сложнее, потому что хоть выступать сейчас перед вами — большая честь для меня, это вовсе не то, к чему я привыкла.",206.21994018554688,147.5933837890625,95.69725036621094,87.14257049560547,73.8105239868164,69.26818084716797,60.08707046508789,64.06307983398438,59.6521110534668
7182,"и прости нам долги наши, как и мы прощаем должникам нашим;",2115.6611328125,1346.922119140625,375.97119140625,314.6905517578125,143.65133666992188,162.1792449951172,77.47953033447266,104.7466049194336,99.21758270263672
7183,"В течении всей жизни, полной стресса, даже такое изменение может стать разницей между сердечным приступом, вызванным стрессом в 50, и жизнью далеко за 90.",1669.215087890625,926.4326171875,769.0675048828125,674.3225708007812,526.0780639648438,606.2257080078125,422.4576416015625,447.9886169433594,387.65447998046875
7184,"В результате они утрачивают свой дар или, хуже того, вообще перестают играть.",2521.294189453125,1961.8087158203125,974.1112670898438,1097.4910888671875,1011.4341430664062,1365.1295166015625,1070.1014404296875,1164.05810546875,1140.136962890625
7185,"Ибо хотя я ничего не знаю за собою, но тем неоправдываюсь; судия же мне Господь.",868.6001586914062,769.0477294921875,758.8267822265625,686.6331787109375,665.7305297851562,687.184814453125,793.5264892578125,665.5137329101562,637.156005859375
7186,"также Иисус, прозываемый Иустом, оба из обрезанных.Они – единственные сотрудники для Царствия Божия, бывшие мне отрадою.",5528.93359375,2133.298828125,1271.6824951171875,1327.7794189453125,939.0414428710938,1208.9251708984375,1275.3533935546875,1181.30908203125,1179.939453125
7187,Я неправильно выразился.,3183.43408203125,1874.1805419921875,1164.41015625,1245.15234375,748.7037353515625,741.6339111328125,764.5737915039062,1003.9010620117188,1018.716796875
7188,"Противостойте ему твердою верою, зная, что такие же страдания случаются и с братьями вашими в мире.",1244.15771484375,577.7500610351562,297.0218505859375,368.5533752441406,348.81787109375,239.94281005859375,262.0736083984375,269.90118408203125,253.26229858398438
7189,"Ибо истинно говорю вам: доколе не прейдет небо и земля, ни одна иота или ни одна черта не прейдет из закона, пока не исполнится все.",1785.9609375,1033.433837890625,716.4321899414062,523.6781005859375,544.579833984375,421.2382507324219,273.35443115234375,303.4658508300781,264.49090576171875
7190,"если же разведется, то должна оставаться безбрачною, или примириться с мужем своим, – и мужу не оставлять жены своей .",1924.76220703125,1502.1875,981.413330078125,963.8465576171875,681.6537475585938,673.9300537109375,527.9781494140625,543.2672119140625,540.4959106445312
7191,27 июня 2016,11089.712890625,5660.1455078125,7950.267578125,8946.298828125,7242.05322265625,8015.40380859375,4540.0068359375,7830.3994140625,14088.1884765625
7192,"И опытные следователи ненавязчиво всё больше и больше углубляются в подробности на протяжении нескольких часов, они просят допрашиваемого рассказать эту же историю в обратном порядке, и смотрят, как он нервничает, выясняя, какие вопросы вызывают самый обильный поток лжи.",1984.43408203125,1222.04345703125,576.3052978515625,471.0653381347656,447.31005859375,393.69140625,420.5599060058594,306.09002685546875,325.78936767578125
7193,Мне нужно тебе кое-что сказать.,99.99327850341797,52.248504638671875,28.204004287719727,27.688127517700195,26.36251449584961,28.9504451751709,20.509288787841797,20.447813034057617,24.731428146362305
7194,"Люди, это очень важно!",336.9277648925781,323.3639831542969,370.976318359375,333.19415283203125,228.17803955078125,254.3339385986328,293.1149597167969,264.2952575683594,229.30967712402344
7195,Да чтоб меня.,1535.4383544921875,1794.7969970703125,3391.41845703125,5348.22705078125,5639.73486328125,5824.5556640625,3855.222900390625,3135.631103515625,3792.634521484375
7196,Это очевидно. Мы движемся от наиболее очевидных вещей к наиболее запутанным.,974.36865234375,636.1550903320312,395.1293640136719,419.82232666015625,459.5151062011719,313.41363525390625,317.4389343261719,368.4490051269531,279.1429138183594
7197,"Мы упускаем возможность, потому что мы не останавливаемся.",290.6014404296875,142.40008544921875,123.50343322753906,96.7950668334961,103.9104995727539,103.4218521118164,92.01834106445312,119.08767700195312,108.9405288696289
7198,Постарайся придти ко мне скоро.,2407.44921875,2123.83837890625,3158.196533203125,1768.9068603515625,1649.739013671875,1177.6348876953125,1436.6785888671875,827.8523559570312,817.627685546875
7199,"но в те дни, когда возгласит седьмой Ангел, когда он вострубит, совершится тайна Божия, как Он благовествовал рабам Своим пророкам.",1367.2481689453125,856.1884765625,369.67645263671875,310.91693115234375,285.75616455078125,237.6776580810547,226.5301971435547,210.9134979248047,219.5885467529297
7200,"но вы примете силу, когда сойдет на вас Дух Святый; и будете Мне свидетелями в Иерусалиме и во всей Иудее и Самарии и даже до края земли.",667.6981201171875,537.6950073242188,257.5179138183594,236.35951232910156,281.6875915527344,211.33995056152344,205.28720092773438,211.14242553710938,194.658447265625
7201,Некто сказал Ему: Господи! неужели мало спасающихся? Он же сказал им:,868.9854125976562,260.6944885253906,238.0193634033203,198.9375,191.275634765625,231.27816772460938,189.8965606689453,162.12380981445312,151.51979064941406
7202,"Теперь же убеждаю вас ободриться, потому что ни одна душа из вас не погибнет, а только корабль.",632.4104614257812,356.9226379394531,347.376953125,249.07228088378906,225.6210174560547,194.39862060546875,176.0950469970703,179.81703186035156,194.97235107421875
7203,"Когда же они от радости еще не верили и дивились, Он сказал им: есть ли у вас здесь какая пища?",536.1575927734375,220.6945343017578,198.6193084716797,204.86083984375,136.4810028076172,152.95994567871094,150.1235809326172,157.17654418945312,141.38438415527344
7204,"Так, если я доживу до 80, то у меня будет пятичасовое видео, которое охватит 50 лет моей жизни.",534.4827880859375,360.4791259765625,177.18893432617188,186.99403381347656,169.7953643798828,125.72151184082031,120.96846008300781,104.33842468261719,97.9650650024414
7205,"Однако технологии развивались, как им свойственно.",5177.384765625,3044.51025390625,3644.42724609375,5202.2158203125,6351.5703125,8166.81640625,5081.10595703125,3367.315185546875,3325.359619140625
7206,"У Сима есть Ила, но она бесплодна.",796.8906860351562,395.000732421875,374.57757568359375,347.94769287109375,305.8869323730469,285.759033203125,245.24221801757812,208.37368774414062,226.53981018066406
7207,"Незнакомцам мы врем чаще, чем коллегам.",10113.5654296875,6353.642578125,4754.54833984375,6043.26904296875,6005.63671875,4275.5224609375,4590.69873046875,3534.55419921875,3629.291015625
7208,"Что, по сути, демократия не сможет работать, если у граждан нет доступа к хорошему потоку информации. Что газеты имеют решающую роль, потому что они работают как фильтры, и из этого выросла практика журналистской этики.",898.8836669921875,453.77777099609375,313.4245300292969,225.44775390625,206.4857177734375,222.07595825195312,205.41127014160156,177.56683349609375,174.71983337402344
7209,"Если им сказать, чтобы бросили своё дело, они вас просто не поймут. Потому что дело не в работе, а в них.",159.16159057617188,138.3619384765625,134.9000244140625,124.58121490478516,128.17694091796875,125.96045684814453,133.74603271484375,111.96869659423828,113.2833023071289
7210,"Немедленно поутру первосвященники со старейшинами и книжниками и весь синедрион составили совещание и, связав Иисуса, отвели и предали Пилату.",5489.01513671875,4189.18115234375,3579.388427734375,3218.831298828125,3943.53515625,2047.4091796875,2253.625244140625,2345.12646484375,2330.936767578125
7211,"посему и насаждающий и поливающий есть ничто, а все Бог возращающий.",2644.3720703125,1697.49951171875,1418.52099609375,1547.338623046875,1551.366455078125,1638.319580078125,1473.6400146484375,949.4778442382812,1185.7222900390625
7212,Хочешь присоединиться?,13788.5439453125,19092.35546875,1406.49365234375,1866.678955078125,1614.919921875,1185.4644775390625,1035.0460205078125,1362.7056884765625,951.4597778320312
7213,Какого дьявола?,13361.5869140625,2927.608642578125,986.4556274414062,2566.485595703125,1434.6370849609375,1978.017578125,1071.5740966796875,1502.4583740234375,973.234619140625
7214,"Думаете ли вы, что Я пришел дать мир земле? Нет, говорю вам, но разделение;",749.225830078125,510.65777587890625,370.03765869140625,366.8123779296875,286.85369873046875,405.1905212402344,303.93634033203125,233.0862274169922,233.84121704101562
7215,Türkçe [TR]Türkçe Македонски [MK]Македонски Русский [RU]Русский,3120.137451171875,2116.099853515625,1183.7337646484375,550.5492553710938,696.1307373046875,333.99603271484375,282.0912170410156,331.0804748535156,270.5660705566406
7216,"Хочу также, чтобы вы знали, что всякому мужу глава Христос, жене глава – муж, а Христу глава – Бог.",1882.9267578125,1826.22705078125,1500.5760498046875,1232.259033203125,805.972412109375,771.0272216796875,616.9823608398438,638.1740112304688,505.02935791015625
7217,Версия 0.2.8 – CSS Sprites,3453.3876953125,2239.85546875,1093.7603759765625,854.3690795898438,503.5490417480469,774.7406616210938,927.7517700195312,601.2512817382812,607.5620727539062
7218,— Да уж.,4378.8251953125,2614.04541015625,1161.283935546875,3047.400390625,652.6963500976562,798.3853759765625,917.2326049804688,850.3778686523438,1382.1805419921875
7219,Женщинам и детям нельзя.,4107.5791015625,2435.1435546875,3799.842529296875,3464.345703125,4259.462890625,3706.106689453125,5976.349609375,5737.1748046875,4964.94580078125
7220,Павел и Силуан и Тимофей – Фессалоникской церкви в Боге Отце нашем и Господе Иисусе Христе:,5232.88671875,3536.182861328125,2164.36767578125,1315.494873046875,1465.2156982421875,1398.0772705078125,1553.4227294921875,1259.247314453125,1223.2088623046875
7221,Мы этим занимаемся уже несколько лет.,600.572265625,661.1456909179688,224.86788940429688,229.16079711914062,268.5502624511719,187.1214141845703,239.40383911132812,170.84652709960938,166.16555786132812
7222,"(Смех) Служащие низкого уровня решили, что это очень смешно. И, между прочим, некоторые из них побежали в комнату отдыха за своими камерами",636.127197265625,496.31085205078125,327.183349609375,209.1278076171875,270.83184814453125,214.1816864013672,202.60086059570312,197.41514587402344,185.7388153076172
7223,- Да прям.,6754.0126953125,2843.0830078125,3976.242919921875,8562.0400390625,5939.25341796875,8350.1201171875,7533.13671875,8122.0625,11164.8115234375
7224,В противном случае они не придут поговорить с вами.,415.56646728515625,224.7105255126953,175.21240234375,121.71514129638672,132.91000366210938,133.89988708496094,126.52142333984375,117.6306381225586,107.53684997558594
7225,Ты в порядке?,146.27130126953125,153.86822509765625,139.42750549316406,59.56678009033203,66.59718322753906,65.05967712402344,87.68480682373047,76.33132934570312,76.33103942871094
7226,"я недостаточно хорош, я не могу это сделать».",219.8398895263672,207.7973175048828,155.46640014648438,130.37261962890625,160.8384552001953,144.50296020507812,101.60964965820312,123.52935028076172,113.53980255126953
7227,У тебя есть план?,650.1104736328125,289.5343322753906,222.52964782714844,168.05078125,113.953857421875,135.02499389648438,80.29998779296875,84.91030883789062,85.39373779296875
7228,Мне очень жаль это слышать.,286.7113342285156,433.1832275390625,102.49462127685547,140.912841796875,62.1021614074707,59.98844909667969,50.697792053222656,45.53036117553711,45.656253814697266
7229,"Если я говорю языками человеческими и ангельскими, а любви не имею, то я – медь звенящая или кимвал звучащий.",1914.268310546875,1943.6358642578125,1467.658203125,1143.611328125,1061.8153076171875,1014.2232666015625,1017.1514282226562,1016.9152221679688,959.456298828125
7230,"Но имею немного против тебя, потому что есть у тебятам держащиеся учения Валаама, который научил Валака ввести в соблазн сынов Израилевых, чтобы они ели идоложертвенное и любодействовали.",1774.8599853515625,1471.6337890625,1173.8214111328125,985.4161376953125,800.9703369140625,878.9181518554688,720.0385131835938,851.3613891601562,827.0726928710938
7231,Перекуси.,6893.650390625,5975.2724609375,8332.634765625,5134.3955078125,4415.04638671875,4111.08642578125,5893.0283203125,2843.35400390625,3580.644775390625
7232,"Больше, чем 2200 иностранные студенты 79 страны;",18069.7109375,17656.3125,8178.25048828125,7315.04150390625,6776.12255859375,3282.2451171875,4944.2685546875,3166.57763671875,2897.73583984375
7233,"И вошел Иисус в Иерусалим и в храм; и, осмотрев все, как время уже было позднее,вышел в Вифанию с двенадцатью.",922.7305297851562,685.5696411132812,609.362060546875,471.4028625488281,419.0169372558594,430.3601379394531,433.6639404296875,428.1207580566406,420.8580017089844
7234,"чтобы вы ни в чем не поступали с братом своим противозаконно и корыстолюбиво: потому что Господь – мститель за все это, как и прежде мы говорили вам и свидетельствовали.",670.3392333984375,517.7512817382812,275.92791748046875,233.89027404785156,175.308837890625,151.8384552001953,148.7323760986328,131.47535705566406,131.43072509765625
7235,"Постарайся придти до зимы. Приветствуют тебя Еввул, и Пуд, и Лин, и Клавдия, и все братия.",1344.032470703125,1299.6650390625,1155.8626708984375,1119.5123291015625,1045.1495361328125,657.8475341796875,773.3848876953125,854.3483276367188,731.1365356445312
7236,"Давай, ударь меня.",494.4089050292969,752.7509765625,325.8822937011719,107.69197082519531,164.1016082763672,283.9913635253906,157.44651794433594,221.0693817138672,263.87542724609375
7237,"Сей ученик и свидетельствует о сем, и написал сие; и знаем, что истинно свидетельство его.",855.3238525390625,472.5857849121094,430.8321838378906,655.1569213867188,497.997802734375,688.8619384765625,547.1409912109375,573.5238037109375,541.3327026367188
7238,Что там происходит?,521.9429931640625,577.0191040039062,115.1634292602539,106.15303039550781,75.34523010253906,98.73562622070312,93.01583099365234,99.75635528564453,80.34188079833984
7239,"Меня в особенности заинтересовала вот эта страница, если быть точнее, её нижний правый угол.",1857.7423095703125,1751.09326171875,1440.066650390625,945.3036499023438,1162.0926513671875,1140.9935302734375,1176.585205078125,1102.1658935546875,1011.3748168945312
7240,"в устроении полноты времен, дабы все небесное и земное соединить под главою Христом.",3984.61669921875,2998.524658203125,1900.7366943359375,1495.2205810546875,1093.73486328125,1204.141357421875,993.5441284179688,978.2820434570312,1104.841064453125
7241,Я — меч во тьме.,1281.8250732421875,824.7861328125,1734.1571044921875,938.0948486328125,650.5784301757812,732.8513793945312,564.5778198242188,511.59027099609375,653.9970703125
7242,Имя пользователя или адрес электронной почты*,2891.437744140625,1084.850830078125,518.47021484375,702.653564453125,282.3692626953125,187.36721801757812,205.943603515625,324.81695556640625,263.0909423828125
7243,Принесите ей воды.,3141.3271484375,1042.1580810546875,1194.5394287109375,374.15325927734375,281.77032470703125,464.5065002441406,508.43072509765625,443.97723388671875,530.96533203125
7244,Зачем мы это делаем?,719.6791381835938,316.3458251953125,163.55796813964844,84.71308135986328,122.04560089111328,72.12745666503906,101.84223937988281,73.9416732788086,78.59187316894531
7245,"(Смех) Точнее, мы жили в местечке под названием Сниттерфилд, рядом со Стратфордом. Там родился отец Шекспира.",1514.3837890625,1289.1771240234375,556.5690307617188,534.0306396484375,419.9180603027344,420.3199157714844,543.8768310546875,413.9990539550781,436.296630859375
7246,Почему я с тобой разговариваю.,247.91793823242188,201.8523712158203,137.73388671875,98.16796875,138.896728515625,152.87879943847656,104.02442169189453,142.57986450195312,172.4078369140625
7247,"iCloud-аккаунты Дженифер Лоуренс и некоторых других актёров были взломаны, и их личные, интимные фото заполонили интернет без их на то согласия.",2259.53369140625,2052.164306640625,1605.3741455078125,1249.857666015625,1047.532958984375,1140.026611328125,1040.7060546875,1013.4671630859375,887.729248046875
7248,Как она выглядит?,3378.164306640625,617.73095703125,362.206787109375,426.7885437011719,207.490966796875,154.4038848876953,174.01202392578125,160.6473846435547,158.61346435546875
7249,Заключим сделку.,2210.456787109375,1250.10205078125,1261.013916015625,800.3644409179688,679.8907470703125,394.3597106933594,634.9774169921875,444.0314025878906,634.043701171875
7250,Программа для управления коллекциями фотографий и видеоматериалов. Также программа обеспечивает удобный поиск и широкие возможности обработки файлов.,2175.793701171875,888.552490234375,314.19891357421875,342.3072204589844,180.88314819335938,191.12457275390625,138.24534606933594,108.6459732055664,99.45413970947266
7251,До дна.,6509.04296875,8521.3349609375,4944.93310546875,2939.07421875,3088.78466796875,1047.491455078125,872.8575439453125,1037.825927734375,1177.381591796875
7252,И потому прошу вас оказать ему любовь.,4787.4033203125,2500.256591796875,1514.229248046875,1028.967529296875,779.1820068359375,718.5897216796875,978.3477783203125,895.1983032226562,969.05078125
7253,Ты скучаешь по нему?,1082.7933349609375,595.290771484375,162.97866821289062,89.5582504272461,80.31897735595703,118.74954986572266,85.5114974975586,60.33777618408203,64.65404510498047
7254,- (блейн) Чувствуешь?,2100.330322265625,1256.6121826171875,1076.2626953125,707.157958984375,998.591064453125,819.6492919921875,1000.0082397460938,820.2264404296875,601.00341796875
7255,Здесь никого.,3562.276123046875,11721.9541015625,15597.5498046875,16232.703125,14310.8369140625,5113.45166015625,6991.02001953125,8828.53125,9411.205078125
7256,"были побиваемы камнями, перепиливаемы, подвергаемы пытке, умирали от меча, скитались в милотях и козьих кожах, терпя недостатки, скорби, озлобления;",2179.121337890625,1439.0343017578125,1026.44091796875,811.5731811523438,918.8421630859375,825.6033935546875,821.942138671875,771.5296020507812,730.1547241210938
7257,"Здесь мы видим, что существует критический период способности выучить язык.",1216.6448974609375,601.9351806640625,393.2655029296875,386.1663818359375,263.2616271972656,322.0982360839844,192.16653442382812,192.3781280517578,145.79959106445312
7258,Пилат сказал им: какое же зло сделал Он? Но они еще сильнее закричали: распни Его.,1269.42626953125,705.6404418945312,515.2522583007812,342.8106384277344,404.94171142578125,374.8729248046875,361.085205078125,331.97747802734375,330.3976135253906
7259,"и, когда они пришли к нему, он сказал им: вы знаете, как я с первого дня, в который пришелв Асию, все время был с вами,",148.95872497558594,91.69557189941406,86.06501007080078,63.73340606689453,60.51007843017578,62.96878433227539,59.70176696777344,57.7513427734375,58.042213439941406
7260,"потому что мне через откровение возвещена тайна(о чем я и выше писал кратко),",6409.6083984375,8120.86181640625,5242.16796875,4453.22314453125,6547.68701171875,4437.86767578125,4891.8369140625,4368.74365234375,4495.30810546875
7261,Ты не пойдешь на фронт!,526.548583984375,568.3010864257812,419.8716125488281,297.9876403808594,324.7900085449219,329.9371032714844,302.11041259765625,285.8972473144531,275.9448547363281
7262,Можно нам послушать?,9181.7255859375,2013.58154296875,2611.9296875,1652.779052734375,882.6110229492188,1079.0169677734375,850.627685546875,734.6438598632812,896.4981689453125
7263,К вам посетитель.,3385.95361328125,3510.585205078125,4062.136962890625,1992.6722412109375,2765.36328125,1807.96826171875,1847.12060546875,2020.2742919921875,1711.167236328125
